DateTime [UTC],T,Td,ff,dd,P,Pstat,rF,rSD,RR
2018-02-06 19:00:00,-1.5,-4.4,3.055555555555556,90.0,1014.1,,80.0,0.0,0.0
2018-02-06 20:00:00,-1.7,-4.8,2.5,90.0,1014.2,,79.0,0.0,0.0
2018-02-06 21:00:00,-2.0,-4.9,2.2222222222222223,135.0,1013.7,,81.0,0.0,0.0
2018-02-06 22:00:00,-2.4,-4.9,2.2222222222222223,90.0,1013.7,,83.0,0.0,0.0
2018-02-06 23:00:00,-3.1,-5.2,2.5,90.0,1013.4,,85.0,0.0,0.0
2018-02-07 00:00:00,-2.5,-5.0,3.055555555555556,90.0,1012.8,,83.0,0.0,0.0
2018-02-07 01:00:00,-2.3,-5.1,2.5,90.0,1012.7,,81.0,0.0,0.0
2018-02-07 02:00:00,-2.2,-4.4,3.055555555555556,135.0,1012.3,,84.0,0.0,0.0
2018-02-07 03:00:00,-2.7,-4.4,1.3888888888888888,90.0,1012.0,,88.0,0.0,0.0
2018-02-07 04:00:00,-3.8,-5.4,1.1111111111111112,360.0,1012.0,,89.0,0.0,0.0
2018-02-07 05:00:00,-3.3,-4.5,2.2222222222222223,360.0,1011.4,,92.0,0.0,0.0
2018-02-07 06:00:00,-2.8,-4.4,1.3888888888888888,360.0,1011.4,,89.0,0.0,0.0
2018-02-07 07:00:00,-2.5,-3.8,1.3888888888888888,360.0,1012.2,,91.0,0.0,0.0
2018-02-07 08:00:00,-1.5,-3.2,1.3888888888888888,360.0,1012.2,,88.0,0.0,0.0
2018-02-07 09:00:00,-1.1,-2.8,1.1111111111111112,315.0,1012.0,,88.0,0.0,0.0
2018-02-07 10:00:00,-1.2,-2.3,2.5,360.0,1012.1,,92.0,0.0,0.1
2018-02-07 11:00:00,-1.1,-2.2,1.3888888888888888,315.0,1012.0,,92.0,0.0,0.2
2018-02-07 12:00:00,-0.6,-1.5,2.2222222222222223,270.0,1012.0,,94.0,0.0,0.3
2018-02-07 13:00:00,-0.5,-1.4,2.5,225.0,1012.0,,94.0,0.0,0.2
2018-02-07 14:00:00,-0.8,-1.9,2.2222222222222223,135.0,1012.5,,92.0,0.0,0.1
2018-02-07 15:00:00,-1.0,-1.9,1.3888888888888888,225.0,1012.8,,94.0,0.0,0.2
2018-02-07 16:00:00,-1.1,-2.0,2.2222222222222223,180.0,1013.3,,94.0,0.0,0.2
2018-02-07 17:00:00,-1.2,-2.0,0.5555555555555556,,1013.6,,94.0,0.0,0.0
2018-02-07 18:00:00,-1.3,-1.9,0.5555555555555556,135.0,1014.3,,95.0,0.0,0.1
2018-02-07 19:00:00,-1.3,-2.0,0.5555555555555556,,1014.7,,95.0,0.0,0.0
2018-02-07 20:00:00,-1.2,-1.8,1.1111111111111112,270.0,1015.3,,96.0,0.0,0.0
2018-02-07 21:00:00,-1.1,-1.9,2.2222222222222223,225.0,1015.8,,94.0,0.0,0.0
2018-02-07 22:00:00,-1.1,-2.0,2.5,270.0,1015.9,,93.0,0.0,0.0
2018-02-07 23:00:00,-1.1,-2.1,2.2222222222222223,225.0,1015.8,,93.0,0.0,0.0
2018-02-08 00:00:00,-1.1,-2.3,2.2222222222222223,270.0,1016.0,,92.0,0.0,0.0
2018-02-08 01:00:00,-1.2,-2.3,2.5,225.0,1016.4,,92.0,0.0,0.0
2018-02-08 02:00:00,-1.0,-2.3,3.611111111111111,270.0,1016.4,,91.0,0.0,0.0
2018-02-08 03:00:00,-0.9,-2.1,2.5,270.0,1016.6,,91.0,0.0,0.0
2018-02-08 04:00:00,-0.9,-2.2,3.611111111111111,270.0,1017.1,,91.0,0.0,0.0
2018-02-08 05:00:00,-0.8,-2.1,2.5,270.0,1017.6,,91.0,0.0,0.0
2018-02-08 06:00:00,-0.7,-2.1,3.055555555555556,270.0,1018.2,,91.0,0.0,0.0
2018-02-08 07:00:00,-0.7,-1.9,2.5,270.0,1018.8,,91.0,0.0,0.0
2018-02-08 08:00:00,-0.6,-2.0,2.5,270.0,1019.3,,90.0,0.0,0.0
2018-02-08 09:00:00,-0.3,-2.3,3.055555555555556,270.0,1019.5,,87.0,0.0,0.0
2018-02-08 10:00:00,-0.2,-2.0,2.5,270.0,1019.9,,88.0,0.0,0.4
2018-02-08 11:00:00,0.1,-1.9,3.055555555555556,270.0,1019.8,,87.0,0.0,1.0
2018-02-08 12:00:00,0.4,-2.0,3.055555555555556,270.0,1019.7,,84.0,0.0,0.6
2018-02-08 13:00:00,0.5,-1.8,3.055555555555556,270.0,1019.6,,84.0,0.0,0.0
2018-02-08 14:00:00,0.6,-2.0,2.5,270.0,1019.6,,83.0,0.0,0.0
2018-02-08 15:00:00,0.4,-2.0,2.5,270.0,1019.8,,84.0,0.0,0.0
2018-02-08 16:00:00,0.1,-2.1,3.055555555555556,270.0,1020.0,,85.0,0.0,0.0
2018-02-08 17:00:00,-0.3,-2.2,3.055555555555556,270.0,1020.4,,87.0,0.0,0.1
2018-02-08 18:00:00,-0.3,-2.2,1.3888888888888888,270.0,1020.8,,87.0,0.0,0.0
2018-02-08 19:00:00,-0.7,-2.1,1.3888888888888888,270.0,1021.1,,90.0,0.0,0.0
2018-02-08 20:00:00,-0.7,-2.1,2.2222222222222223,270.0,1021.1,,90.0,0.0,0.0
2018-02-08 21:00:00,-0.9,-1.5,1.1111111111111112,225.0,1021.0,,91.0,0.0,0.0
2018-02-08 22:00:00,-0.7,-1.4,1.3888888888888888,225.0,1020.9,,91.0,0.0,0.0
2018-02-08 23:00:00,-0.7,-1.3,1.1111111111111112,225.0,1020.9,,92.0,0.0,0.0
2018-02-09 00:00:00,-0.6,-1.3,2.2222222222222223,225.0,1020.9,,91.0,0.0,0.0
2018-02-09 01:00:00,-0.8,-1.1,1.1111111111111112,225.0,1020.9,,93.0,0.0,0.0
2018-02-09 02:00:00,-0.9,-1.3,1.1111111111111112,180.0,1020.7,,93.0,0.0,0.0
2018-02-09 03:00:00,-1.1,-1.2,0.5555555555555556,,1020.4,,94.0,0.0,0.0
2018-02-09 04:00:00,-1.0,-1.3,1.1111111111111112,270.0,1020.3,,94.0,0.0,0.0
2018-02-09 05:00:00,-1.0,-1.1,0.5555555555555556,,1020.0,,94.0,0.0,0.0
2018-02-09 06:00:00,-0.9,-1.3,0.0,0.0,1020.0,,93.0,0.0,0.0
2018-02-09 07:00:00,-1.0,-1.2,0.5555555555555556,,1020.0,,94.0,0.0,0.0
2018-02-09 08:00:00,-0.6,-1.0,0.5555555555555556,,1019.8,,93.0,0.0,0.0
2018-02-09 09:00:00,0.0,-1.5,0.5555555555555556,,1019.5,,86.0,0.0,0.0
2018-02-09 10:00:00,0.4,-2.3,1.1111111111111112,90.0,1019.3,,82.0,0.0,0.0
2018-02-09 11:00:00,0.7,-2.3,1.3888888888888888,90.0,1018.4,,80.0,0.0,0.0
2018-02-09 12:00:00,1.1,-2.0,1.3888888888888888,90.0,1017.7,,80.0,0.0,0.0
2018-02-09 13:00:00,1.4,-2.2,1.3888888888888888,90.0,1017.1,,77.0,0.0,0.0
2018-02-09 14:00:00,1.4,-2.9,1.3888888888888888,90.0,1016.7,,73.0,0.0,0.0
2018-02-09 15:00:00,1.0,-2.9,2.5,90.0,1016.6,,76.0,0.0,0.0
2018-02-09 16:00:00,0.7,-3.1,1.3888888888888888,90.0,1016.5,,76.0,0.0,0.0
2018-02-09 17:00:00,0.6,-3.1,1.3888888888888888,90.0,1016.6,,76.0,0.0,0.0
2018-02-09 18:00:00,0.6,-3.2,2.2222222222222223,135.0,1016.8,,76.0,0.0,0.0
2018-02-09 19:00:00,0.4,-3.0,1.3888888888888888,135.0,1017.0,,78.0,0.0,0.0
2018-02-09 20:00:00,0.3,-2.9,1.3888888888888888,135.0,1016.9,,79.0,0.0,0.0
2018-02-09 21:00:00,0.2,-3.1,1.3888888888888888,135.0,1016.9,,79.0,0.0,0.0
2018-02-09 22:00:00,0.1,-3.1,2.2222222222222223,90.0,1017.0,,79.0,0.0,0.0
2018-02-09 23:00:00,0.0,-3.1,1.3888888888888888,90.0,1017.0,,80.0,0.0,0.0
2018-02-10 00:00:00,-0.3,-2.9,1.3888888888888888,45.0,1017.2,,83.0,0.0,0.0
2018-02-10 01:00:00,-0.3,-3.1,1.1111111111111112,45.0,1017.5,,82.0,0.0,0.0
2018-02-10 02:00:00,-0.5,-2.9,0.5555555555555556,,1017.5,,84.0,0.0,0.0
2018-02-10 03:00:00,-0.5,-3.0,0.5555555555555556,,1017.7,,83.0,0.0,0.0
2018-02-10 04:00:00,-0.6,-2.6,1.3888888888888888,270.0,1018.1,,86.0,0.0,0.0
2018-02-10 05:00:00,-0.4,-2.4,1.3888888888888888,270.0,1018.2,,86.0,0.0,0.0
2018-02-10 06:00:00,-0.5,-2.3,1.3888888888888888,270.0,1018.7,,88.0,0.0,0.0
2018-02-10 07:00:00,-0.2,-2.8,3.611111111111111,270.0,1019.0,,83.0,0.0,0.0
2018-02-10 08:00:00,-0.3,-2.5,2.5,270.0,1019.2,,85.0,0.0,0.0
2018-02-10 09:00:00,-0.1,-2.6,4.166666666666667,270.0,1019.3,,83.0,0.0,0.0
2018-02-10 10:00:00,0.3,-2.4,2.5,270.0,1019.4,,83.0,0.0,0.0
2018-02-10 11:00:00,0.7,-2.9,2.5,270.0,1019.1,,77.0,0.0,0.0
2018-02-10 12:00:00,1.1,-3.0,3.055555555555556,270.0,1018.9,,74.0,0.0,0.0
2018-02-10 13:00:00,1.2,-3.0,2.2222222222222223,315.0,1018.6,,74.0,0.0,0.0
2018-02-10 14:00:00,1.3,-2.8,1.3888888888888888,270.0,1018.4,,74.0,0.0,0.0
2018-02-10 15:00:00,1.3,-2.8,1.3888888888888888,270.0,1018.4,,74.0,0.0,0.0
2018-02-10 16:00:00,0.9,-2.5,1.1111111111111112,270.0,1018.4,,78.0,0.0,0.0
2018-02-10 17:00:00,0.7,-2.4,1.3888888888888888,270.0,1018.6,,80.0,0.0,0.0
2018-02-10 18:00:00,0.7,-2.4,1.1111111111111112,225.0,1018.7,,80.0,0.0,0.0
2018-02-10 19:00:00,0.6,-2.0,1.3888888888888888,225.0,1018.5,,83.0,0.0,0.0
2018-02-10 20:00:00,0.4,-2.0,1.3888888888888888,270.0,1018.3,,84.0,0.0,0.0
2018-02-10 21:00:00,0.4,-2.4,1.1111111111111112,270.0,1018.0,,82.0,0.0,0.0
2018-02-10 22:00:00,0.2,-2.6,1.1111111111111112,180.0,1017.8,,81.0,0.0,0.0
2018-02-10 23:00:00,0.0,-2.7,1.1111111111111112,225.0,1017.3,,82.0,0.0,0.0
2018-02-11 00:00:00,-0.1,-2.4,1.3888888888888888,270.0,1016.9,,85.0,0.0,0.0
2018-02-11 01:00:00,0.3,-2.6,2.2222222222222223,270.0,1016.4,,81.0,0.0,0.0
2018-02-11 02:00:00,-0.1,-2.3,1.1111111111111112,225.0,1015.8,,86.0,0.0,0.0
2018-02-11 03:00:00,0.1,-2.5,2.2222222222222223,225.0,1015.1,,83.0,0.0,0.0
2018-02-11 04:00:00,0.0,-2.1,1.3888888888888888,225.0,1014.7,,86.0,0.0,0.0
2018-02-11 05:00:00,0.0,-2.1,1.3888888888888888,225.0,1014.2,,86.0,0.0,0.0
2018-02-11 06:00:00,-0.1,-2.0,0.5555555555555556,,1014.0,,87.0,0.0,0.0
2018-02-11 07:00:00,-0.3,-1.4,0.5555555555555556,,1014.1,,92.0,0.0,0.0
2018-02-11 08:00:00,0.4,-1.6,1.1111111111111112,90.0,1013.4,,87.0,0.0,0.0
2018-02-11 09:00:00,2.9,-1.2,0.5555555555555556,,1012.5,,74.0,90.0,0.0
2018-02-11 10:00:00,3.2,-1.9,1.3888888888888888,270.0,1011.7,,70.0,100.0,0.0
2018-02-11 11:00:00,3.7,-2.7,2.2222222222222223,270.0,1010.7,,63.0,100.0,0.0
2018-02-11 12:00:00,4.4,-2.9,1.3888888888888888,315.0,1009.7,,59.0,100.0,0.0
2018-02-11 13:00:00,4.7,-3.1,2.2222222222222223,270.0,1008.9,,57.0,100.0,0.0
2018-02-11 14:00:00,4.7,-3.1,0.5555555555555556,,1008.2,,57.0,16.666666666666664,0.0
2018-02-11 15:00:00,4.7,-2.8,2.2222222222222223,225.0,1007.8,,58.0,0.0,0.0
2018-02-11 16:00:00,3.6,-1.3,2.2222222222222223,270.0,1007.7,,70.0,0.0,0.0
2018-02-11 17:00:00,3.3,-1.1,3.055555555555556,270.0,1007.9,,73.0,0.0,0.0
2018-02-11 18:00:00,3.1,-1.1,2.5,270.0,1008.0,,74.0,0.0,0.0
2018-02-11 19:00:00,2.6,-0.5,2.5,270.0,1008.4,,80.0,0.0,0.0
2018-02-11 20:00:00,2.4,-0.3,1.1111111111111112,270.0,1008.6,,82.0,0.0,0.0
2018-02-11 21:00:00,2.4,0.0,1.3888888888888888,270.0,1008.9,,84.0,0.0,0.0
2018-02-11 22:00:00,2.1,0.4,2.2222222222222223,270.0,1009.6,,89.0,0.0,0.0
2018-02-11 23:00:00,2.2,0.7,1.1111111111111112,270.0,1009.9,,90.0,0.0,0.2
2018-02-12 00:00:00,2.3,1.2,2.2222222222222223,270.0,1010.5,,93.0,0.0,0.2
2018-02-12 01:00:00,2.2,1.2,3.055555555555556,270.0,1010.9,,93.0,0.0,0.1
2018-02-12 02:00:00,2.4,0.7,2.5,225.0,1011.0,,88.0,0.0,0.0
2018-02-12 03:00:00,2.3,0.6,2.5,225.0,1011.2,,88.0,0.0,0.0
2018-02-12 04:00:00,2.2,0.5,4.166666666666667,225.0,1011.2,,89.0,0.0,0.0
2018-02-12 05:00:00,1.6,0.3,4.166666666666667,225.0,1011.5,,91.0,0.0,0.0
2018-02-12 06:00:00,1.6,0.3,2.5,225.0,1011.8,,91.0,0.0,0.0
2018-02-12 07:00:00,1.1,0.1,2.2222222222222223,315.0,1012.5,,93.0,0.0,0.0
2018-02-12 08:00:00,1.9,0.6,1.1111111111111112,270.0,1012.8,,91.0,0.0,0.0
2018-02-12 09:00:00,2.9,1.2,2.2222222222222223,225.0,1013.0,,89.0,0.0,0.0
2018-02-12 10:00:00,2.6,0.9,2.5,270.0,1013.4,,88.0,0.0,0.2
2018-02-12 11:00:00,2.2,0.5,4.722222222222222,270.0,1014.0,,89.0,0.0,0.1
2018-02-12 12:00:00,3.1,-0.9,7.222222222222222,270.0,1014.5,,76.0,0.0,0.0
2018-02-12 13:00:00,3.0,-1.5,5.833333333333334,270.0,1014.8,,73.0,0.0,0.0
2018-02-12 14:00:00,3.0,-1.5,5.833333333333334,270.0,1015.1,,73.0,0.0,0.0
2018-02-12 15:00:00,2.5,-2.4,5.833333333333334,270.0,1015.6,,70.0,51.66666666666667,0.0
2018-02-12 16:00:00,1.7,-2.3,3.611111111111111,270.0,1016.1,,75.0,0.0,0.0
2018-02-12 17:00:00,1.2,-2.4,3.055555555555556,270.0,1016.9,,77.0,0.0,0.0
2018-02-12 18:00:00,1.0,-2.2,4.166666666666667,270.0,1017.6,,79.0,0.0,0.1
2018-02-12 19:00:00,0.3,-2.3,4.722222222222222,270.0,1018.3,,83.0,0.0,0.0
2018-02-12 20:00:00,0.1,-2.2,2.2222222222222223,315.0,1018.9,,85.0,0.0,0.0
2018-02-12 21:00:00,0.4,-2.6,3.611111111111111,270.0,1019.3,,80.0,0.0,0.0
2018-02-12 22:00:00,0.2,-3.1,4.166666666666667,270.0,1019.7,,79.0,0.0,0.0
2018-02-12 23:00:00,-0.4,-2.9,2.2222222222222223,270.0,1019.9,,83.0,0.0,0.0
2018-02-13 00:00:00,-0.3,-2.7,2.5,270.0,1020.0,,84.0,0.0,0.0
2018-02-13 01:00:00,-0.3,-2.8,3.611111111111111,270.0,1020.0,,83.0,0.0,0.0
2018-02-13 02:00:00,-0.2,-2.9,3.055555555555556,270.0,1020.0,,82.0,0.0,0.0
2018-02-13 03:00:00,-0.7,-3.0,3.611111111111111,270.0,1019.8,,84.0,0.0,0.0
2018-02-13 04:00:00,-0.9,-3.7,2.5,270.0,1019.8,,82.0,0.0,0.0
2018-02-13 05:00:00,-1.6,-3.9,4.166666666666667,270.0,1019.9,,84.0,0.0,0.0
2018-02-13 06:00:00,-1.9,-4.5,3.055555555555556,270.0,1020.0,,82.0,0.0,0.0
2018-02-13 07:00:00,-1.7,-4.5,2.2222222222222223,270.0,1020.2,,81.0,0.0,0.0
2018-02-13 08:00:00,-1.0,-3.9,2.5,270.0,1020.3,,81.0,15.0,0.0
2018-02-13 09:00:00,-0.4,-4.5,3.055555555555556,270.0,1019.9,,73.0,88.33333333333333,0.0
2018-02-13 10:00:00,0.8,-4.5,2.5,315.0,1019.2,,68.0,100.0,0.0
2018-02-13 11:00:00,2.1,-4.1,2.2222222222222223,270.0,1018.4,,64.0,100.0,0.0
2018-02-13 12:00:00,1.8,-5.0,1.1111111111111112,180.0,1017.4,,61.0,15.0,0.0
2018-02-13 13:00:00,1.8,-6.4,1.1111111111111112,90.0,1016.7,,55.0,48.333333333333336,0.0
2018-02-13 14:00:00,1.5,-5.2,2.2222222222222223,180.0,1016.2,,61.0,1.6666666666666667,0.0
2018-02-13 15:00:00,1.8,-5.0,2.5,225.0,1015.9,,61.0,46.666666666666664,0.0
2018-02-13 16:00:00,1.0,-5.7,1.1111111111111112,270.0,1015.9,,61.0,33.33333333333333,0.0
2018-02-13 17:00:00,0.3,-5.6,1.1111111111111112,270.0,1015.8,,64.0,3.3333333333333335,0.0
2018-02-13 18:00:00,-0.4,-4.6,0.5555555555555556,,1015.8,,73.0,0.0,0.0
2018-02-13 19:00:00,-0.3,-5.0,1.3888888888888888,90.0,1015.6,,71.0,0.0,0.0
2018-02-13 20:00:00,-0.6,-5.3,2.2222222222222223,90.0,1015.7,,71.0,0.0,0.0
2018-02-13 21:00:00,-0.8,-4.6,2.5,90.0,1015.6,,76.0,0.0,0.0
2018-02-13 22:00:00,-1.7,-4.9,2.2222222222222223,90.0,1015.3,,79.0,0.0,0.0
2018-02-13 23:00:00,-2.2,-5.0,2.5,90.0,1015.4,,82.0,0.0,0.0
2018-02-14 00:00:00,-2.1,-4.6,2.2222222222222223,90.0,1015.1,,83.0,0.0,0.0
2018-02-14 01:00:00,-3.1,-5.0,1.3888888888888888,45.0,1015.3,,86.0,0.0,0.0
2018-02-14 02:00:00,-3.5,-6.1,1.3888888888888888,45.0,1015.5,,82.0,0.0,0.0
2018-02-14 03:00:00,-2.6,-5.6,1.1111111111111112,90.0,1015.3,,80.0,0.0,0.0
2018-02-14 04:00:00,-2.8,-5.2,1.1111111111111112,315.0,1015.9,,84.0,0.0,0.0
2018-02-14 05:00:00,-2.5,-4.6,1.3888888888888888,270.0,1016.5,,86.0,0.0,0.0
2018-02-14 06:00:00,-2.4,-4.1,2.2222222222222223,225.0,1017.2,,88.0,0.0,0.0
2018-02-14 07:00:00,-2.4,-4.2,2.5,270.0,1018.0,,87.0,0.0,0.0
2018-02-14 08:00:00,-2.2,-4.3,2.2222222222222223,225.0,1018.6,,85.0,0.0,0.0
2018-02-14 09:00:00,-2.0,-3.3,2.2222222222222223,225.0,1019.4,,91.0,0.0,0.0
2018-02-14 10:00:00,-1.2,-2.6,2.2222222222222223,225.0,1019.7,,90.0,0.0,0.1
2018-02-14 11:00:00,-0.4,-1.9,2.2222222222222223,225.0,1019.7,,90.0,0.0,0.0
2018-02-14 12:00:00,0.1,-1.9,2.2222222222222223,225.0,1019.8,,87.0,0.0,0.0
2018-02-14 13:00:00,0.2,-2.0,3.055555555555556,225.0,1019.9,,86.0,0.0,0.0
2018-02-14 14:00:00,0.4,-2.2,3.055555555555556,225.0,1020.2,,83.0,45.0,0.0
2018-02-14 15:00:00,0.4,-2.6,3.055555555555556,270.0,1020.6,,81.0,0.0,0.0
2018-02-14 16:00:00,-0.1,-2.5,2.5,270.0,1021.1,,84.0,0.0,0.0
2018-02-14 17:00:00,-0.3,-2.1,3.611111111111111,270.0,1021.5,,88.0,0.0,0.0
2018-02-14 18:00:00,-2.0,-3.4,2.5,270.0,1022.4,,90.0,0.0,0.0
2018-02-14 19:00:00,-2.4,-3.2,0.5555555555555556,,1022.8,,94.0,0.0,0.0
2018-02-14 20:00:00,-3.0,-4.4,2.5,315.0,1023.6,,90.0,0.0,0.0
2018-02-14 21:00:00,-3.6,-4.9,3.055555555555556,270.0,1024.1,,91.0,0.0,0.0
2018-02-14 22:00:00,-4.2,-5.5,2.2222222222222223,270.0,1024.3,,91.0,0.0,0.0
2018-02-14 23:00:00,-3.8,-4.1,2.5,270.0,1024.3,,98.0,0.0,0.0
2018-02-15 00:00:00,-4.8,-5.3,1.1111111111111112,270.0,1024.1,,96.0,0.0,0.0
2018-02-15 01:00:00,-5.7,-6.2,0.5555555555555556,225.0,1024.4,,96.0,0.0,0.0
2018-02-15 02:00:00,-6.4,-7.1,1.1111111111111112,180.0,1024.5,,95.0,0.0,0.0
2018-02-15 03:00:00,-6.3,-7.1,2.2222222222222223,270.0,1024.4,,94.0,0.0,0.0
2018-02-15 04:00:00,-6.4,-7.1,1.1111111111111112,180.0,1024.6,,95.0,0.0,0.0
2018-02-15 05:00:00,-6.1,-6.7,0.5555555555555556,,1024.3,,96.0,0.0,0.0
2018-02-15 06:00:00,-6.1,-6.6,0.5555555555555556,270.0,1024.5,,96.0,0.0,0.0
2018-02-15 07:00:00,-6.1,-6.7,0.5555555555555556,,1024.4,,96.0,0.0,0.0
2018-02-15 08:00:00,-4.4,-5.0,2.2222222222222223,90.0,1024.4,,95.0,8.333333333333332,0.0
2018-02-15 09:00:00,-3.4,-4.1,3.055555555555556,90.0,1024.1,,95.0,0.0,0.0
2018-02-15 10:00:00,-2.3,-3.3,4.166666666666667,90.0,1023.5,,93.0,0.0,0.1
2018-02-15 11:00:00,-1.1,-4.0,5.833333333333334,90.0,1022.6,,80.0,56.666666666666664,0.0
2018-02-15 12:00:00,1.5,-4.7,6.111111111111112,90.0,1021.6,,63.0,86.66666666666667,0.1
2018-02-15 13:00:00,2.3,-6.0,5.0,90.0,1021.2,,54.0,,
2018-02-15 14:00:00,2.4,-5.1,4.722222222222222,90.0,1021.4,,58.0,,
2018-02-15 15:00:00,2.4,-4.5,3.055555555555556,90.0,1021.4,,60.0,40.0,0.0
2018-02-15 16:00:00,2.2,-4.1,2.2222222222222223,90.0,1021.8,,63.0,0.0,0.0
2018-02-15 17:00:00,1.8,-4.0,1.1111111111111112,180.0,1022.4,,66.0,0.0,0.0
2018-02-15 18:00:00,1.4,-3.2,0.5555555555555556,,1022.9,,72.0,0.0,0.0
2018-02-15 19:00:00,0.4,-1.1,1.3888888888888888,270.0,1023.1,,90.0,0.0,0.0
2018-02-15 20:00:00,-0.1,-0.8,1.1111111111111112,270.0,1023.2,,95.0,0.0,0.1
2018-02-15 21:00:00,-0.1,-0.8,1.1111111111111112,360.0,1023.2,,95.0,0.0,0.1
2018-02-15 22:00:00,-0.4,-1.1,1.1111111111111112,45.0,1023.0,,95.0,0.0,0.1
2018-02-15 23:00:00,0.0,-0.8,1.1111111111111112,45.0,1022.8,,95.0,0.0,0.1
2018-02-16 00:00:00,0.0,-0.6,1.1111111111111112,90.0,1022.4,,96.0,0.0,0.2
2018-02-16 01:00:00,0.0,-1.0,1.3888888888888888,90.0,1022.2,,93.0,0.0,0.0
2018-02-16 02:00:00,-0.1,-1.2,2.5,90.0,1021.5,,93.0,0.0,0.0
2018-02-16 03:00:00,-0.2,-1.1,1.1111111111111112,90.0,1021.4,,94.0,0.0,0.6
2018-02-16 04:00:00,-0.1,-0.9,1.1111111111111112,360.0,1021.7,,95.0,0.0,1.3
2018-02-16 05:00:00,0.0,-0.5,3.055555555555556,270.0,1022.4,,96.0,0.0,0.7
2018-02-16 06:00:00,0.3,-0.4,2.5,225.0,1023.8,,95.0,0.0,0.6
2018-02-16 07:00:00,0.6,-0.2,2.5,270.0,1024.9,,94.0,0.0,0.1
2018-02-16 08:00:00,1.5,0.5,3.055555555555556,270.0,1025.8,,93.0,0.0,0.0
2018-02-16 09:00:00,2.2,0.9,5.0,270.0,1026.7,,91.0,0.0,0.1
2018-02-16 10:00:00,2.3,1.3,4.166666666666667,270.0,1027.4,,93.0,0.0,0.4
2018-02-16 11:00:00,2.7,1.5,5.0,270.0,1027.8,,92.0,0.0,0.1
2018-02-16 12:00:00,3.8,2.2,4.166666666666667,270.0,1027.8,,89.0,0.0,0.0
2018-02-16 13:00:00,3.5,1.8,4.722222222222222,315.0,1027.6,,89.0,0.0,0.0
2018-02-16 14:00:00,3.8,2.0,3.611111111111111,315.0,1027.6,,88.0,0.0,0.0
2018-02-16 15:00:00,4.1,2.4,2.5,270.0,1027.6,,89.0,0.0,0.0
2018-02-16 16:00:00,3.9,2.3,2.2222222222222223,270.0,1028.2,,89.0,0.0,0.0
2018-02-16 17:00:00,3.5,2.3,1.3888888888888888,270.0,1028.7,,92.0,0.0,0.1
2018-02-16 18:00:00,3.0,2.2,2.5,225.0,1028.7,,94.0,0.0,0.1
2018-02-16 19:00:00,2.5,1.6,2.5,270.0,1028.9,,94.0,0.0,0.0
2018-02-16 20:00:00,2.0,1.4,2.2222222222222223,270.0,1029.0,,95.0,0.0,0.0
2018-02-16 21:00:00,1.1,0.1,2.2222222222222223,270.0,1029.1,,93.0,0.0,0.0
2018-02-16 22:00:00,0.8,-0.1,2.5,270.0,1029.1,,94.0,0.0,0.0
2018-02-16 23:00:00,-0.4,-0.8,0.5555555555555556,,1028.9,,97.0,0.0,0.0
2018-02-17 00:00:00,0.1,-0.6,1.1111111111111112,270.0,1028.7,,95.0,0.0,0.0
2018-02-17 01:00:00,0.4,-0.2,2.5,360.0,1028.1,,96.0,0.0,0.0
2018-02-17 02:00:00,0.7,0.0,2.5,45.0,1027.6,,95.0,0.0,0.0
2018-02-17 03:00:00,0.8,0.1,2.2222222222222223,90.0,1026.9,,95.0,0.0,0.0
2018-02-17 04:00:00,0.6,-0.2,1.3888888888888888,45.0,1026.2,,94.0,0.0,0.0
2018-02-17 05:00:00,0.6,-0.8,2.5,45.0,1025.0,,90.0,0.0,0.0
2018-02-17 06:00:00,1.5,-0.8,3.055555555555556,90.0,1024.5,,85.0,0.0,0.0
2018-02-17 07:00:00,1.5,-1.5,2.5,90.0,1023.6,,81.0,0.0,0.0
2018-02-17 08:00:00,1.7,-1.5,3.611111111111111,90.0,1022.4,,79.0,0.0,0.0
2018-02-17 09:00:00,2.0,-1.1,4.722222222222222,90.0,1021.4,,80.0,0.0,0.0
2018-02-17 10:00:00,1.9,-0.1,4.722222222222222,90.0,1020.8,,87.0,0.0,0.0
2018-02-17 11:00:00,2.0,-0.3,6.111111111111112,90.0,1019.3,,85.0,0.0,0.0
2018-02-17 12:00:00,2.0,-0.4,3.611111111111111,90.0,1019.1,,84.0,0.0,0.0
2018-02-17 13:00:00,1.9,-0.7,4.722222222222222,90.0,1018.3,,83.0,0.0,0.0
2018-02-17 14:00:00,1.2,-1.0,5.0,135.0,1018.3,,85.0,0.0,0.0
2018-02-17 15:00:00,0.7,-0.8,2.5,135.0,1019.0,,90.0,0.0,0.1
2018-02-17 16:00:00,0.4,-0.8,1.3888888888888888,90.0,1019.5,,92.0,0.0,0.3
2018-02-17 17:00:00,0.1,-0.9,2.5,90.0,1019.6,,93.0,0.0,0.1
2018-02-17 18:00:00,-0.3,-1.2,4.166666666666667,45.0,1020.2,,93.0,0.0,0.0
2018-02-17 19:00:00,-0.6,-1.3,2.5,45.0,1020.6,,95.0,0.0,0.0
2018-02-17 20:00:00,-0.7,-1.3,0.5555555555555556,,1021.2,,96.0,0.0,1.4
2018-02-17 21:00:00,-0.9,-1.4,2.2222222222222223,270.0,1021.9,,96.0,0.0,0.4
2018-02-17 22:00:00,-1.0,-1.9,2.2222222222222223,270.0,1022.7,,94.0,0.0,0.0
